Date,Content
20200216,宏观政策环境变化影响行业景气度，导致固定资产投资及基建投资增速下滑，进而影响到公司的订单情况。
20200927,恒大事件对建筑装饰、钢结构等行业产生负面影响，导致相关股票价格下跌。
20200816,钢结构和混凝土结构之间存在替代关系，随着混凝土价格和人力成本的上涨，钢结构的成本劣势有望明显收窄，预计“十四五”期间全国建筑钢结构产量将保持稳健增长。
20200816,公司在地产精装修市场的表现良好，带动公装订单中标增速，2019年上半年传统公装订单增速仍保持在较高水平，全年传统公装订单有望保持良好增长。
20200816,地产端业务在行业景气下行及公司主动控制的情况下，订单体量同比或保持平稳。
20180419,政策因素推动钢结构行业发展：质检部门对预制PC监管政策的收紧以及大力发展装配式建筑的东风，为钢结构发展提供了有利条件。
20180419,技术进步降低成本：随着钢结构企业和开发商的研发投入增加，钢结构住宅成本已能在我国高烈度区域略低于预制PC结构。
20180419,钢结构市场被国企忽视：由于技术和质量等问题，钢结构市场曾被建筑国企忽视，民企借此获得发展机遇。
20200213,万喜净利润增速相对稳定，主要得益于高分红股利政策和特许经营业务的稳定现金流。
20200213,近年来，万喜的营业收入和利润稳步增长，其中特许经营业务成为主要的利润来源。
20200213,中国建筑近几年收入增速超过万喜，但净利率较低，原因在于万喜的运营业务贡献稳定现金流，降低了业务波动。
20200213,法国建筑业在90年代经历衰退，但随着特许经营模式的应用，万喜实现了业务转型，提高了盈利能力。
20180513,景观照明行业受益于城镇化、消费升级及夜游经济的推动，行业需求呈现上升趋势。
20180513,在G20等大型国家活动的推动下，地方政府对景观照明的投资意愿显著增强，进一步推动行业发展。
20170405,雄安新区规划建设将带来大量的基础设施建设和房地产投资需求，从而刺激建筑行业的发展。
20190211,建筑装饰、园林、设计公司上市时间相对较晚，其中装饰公司上市最早，广东省为装饰业大省。
20190211,大量路桥建设刺激了市场对路桥公司的投资热情，地方路桥公司在牛市中表现出色。
20190211,大型活动如北京奥运会、广州亚运会等带动了建筑装饰行业的高速发展。
20190211,1999年首家装饰上市公司罗顿发展上市，凭借海南旅游大省的地理优势及政府支持，酒店业务与装饰业务相互促进发展。
20190907,北上资金在建筑装饰行业的投资集中度呈现下降趋势，表明其不再仅关注龙头公司，而是寻求更多优质投资标的，并在行业内进行分散投资。
20190907,建筑装饰行业中，大市值AH溢价股较多，如中国中铁、中国交建和中国铁建等，这些企业的溢价率较高，可能导致外资选择直接购买H股而非在A股大量持股。
20200928,建筑装饰板块上周受到地产融资收紧的影响，整体大幅下跌。
20191201,钢结构建筑市场需求快速增长，受益于应用范围的拓展和装配式建筑的推广，预计年增速超过10%。
20191201,行业供需结构得到改善，部分中小型钢结构企业因钢价波动、营改增及环保趋严等因素影响，利润压缩而逐渐退出市场。
20191009,8月基建投资增速创新高，显示出基建投资的回暖趋势。
20191009,历年四季度表现最好的板块是房建和基建，主要原因是房建与基建企业在四季度进行回款和确认收入加快。
20191009,风险提示：宏观政策环境变化可能导致行业景气度下降；专项债发行力度不及预期，基建投资增速下滑加速可能导致公司订单不达预期。
20191009,水泥价格本月有所上升，对建筑企业成本端产生负面影响。
20180819,行业整体受宏观政策影响，如国家宏观政策环境变化可能导致行业景气度下降。
20180819,固定资产投资增速下滑可能影响行业公司的订单量，使其低于预期。
20180819,“一带一路”政策落地情况可能对行业发展产生影响，若落地不及预期，将影响行业走势。
20201213,行业集中度提升：受到反腐、营改增、金融监管、原材料价格波动、疫情冲击等因素影响，经营不规范、实力弱的小企业逐渐退出行业，行业集中度持续提升。
20201213,传统建造方式成本压力增大：由于工人短缺、原材料涨价、环保趋严等因素，传统建造方式的成本压力日益增大。
20201213,环保要求严格：随着我国步入高质量发展增长阶段，环保要求逐渐严格，长期看传统建筑施工成本将趋于提升。
20201213,原材料价格上涨：在制造业复苏带动下，企业开始主动补库存，并驱动焦煤、铁矿石等原材料价格上涨。
20201213,行业龙头市占率提升：当前装饰行业供给侧持续收缩，公司作为行业龙头市占率持续提升。
20170929,在政府投融资监管趋严的背景下，环保和“铁公机”项目有望得到优先发展，这可能导致订单资源向具有资源优势的上市国企民企集中。
20170929,这种集中趋势将提高建筑行业整体投资下行下的行业集中度，提升方式多样，如低成本战略和渠道优势等。
20170929,建筑国企、央企和上市民营企业在订单、信贷方面具有显著优势，因此在基建投资的结构性变化中，这些企业可能成为估值提升的主要受益者。
20180814,基建提速对公装企业的业绩拉动要高于对基建央企，原因是公装企业产值规模远低于基建央企，行业集中度有进一步整合的空间。
20191222,11月广义与狭义基建投资增速出现分化，其中电力、燃气及水生产和供应业单月投资增长18%，可能与低基数和取暖季有关。而地方政府主导的公共设施投资（市政工程等）1-11月同比接近零增长，可能反映了地方资金偏紧的情况。
20200802,建筑装饰行业整体需求恢复，头部央企新签订单快速增长，显示出市场需求正在逐步回暖。
20200802,部分国际工程公司如中材国际、中钢国际、北方国际等受到海外疫情影响，订单出现下滑，反映了全球疫情对产业链的影响。
20200802,头部央企新签订单的高增速，表明其在市场竞争中具有优势地位，能够抓住市场机遇。
20200217,装修与园林公司受到融资环境收紧的影响，导致业绩下滑。其中，装修龙头东易日盛出现亏损，宝鹰股份、洪涛股份、广田集团的订单增速为负。园林工程方面，受融资环境趋紧和PPP清库影响，2019年订单承接节奏放缓，业绩增速全面下滑。
20200217,子板块间业绩分化明显，钢结构及化学工程子板块保持较高增速，而园林、装饰子板块由于融资趋紧，业绩进一步下滑。
20200217,风险提示：宏观政策环境变化可能导致行业景气度下降；固定资产投资及基建投资增速下滑加速可能导致公司订单不达预期。
20200209,建筑装饰行业受到宏观政策环境变化的影响，导致行业景气度下降。
20200209,固定资产投资及基建投资增速下滑加速，可能导致公司订单不达预期。
20170904,2016Q2至2017H1，建筑央企新签海外订单额波动，其中2016Q2受葛洲坝及中国铁建当季新签海外订单大幅下滑影响，七大央企新签海外订单总额有所下降；2017H1汇兑损失金额达4亿元，较2016H1增加了6.37亿元，人民币升值对国际工程企业造成大量汇兑损失，导致财务费用大幅增长。
20170904,2016Q4以来资金利率持续走高，2017年4月至6月加速上行导致大盘回调；然而，流动性收紧对建筑行业下游客户影响主要表现为工程项目进展滞后，但对国际工程受国内利率上行影响较小。
20170904,2011年利率上行过程中，建筑行业中典型成长股代表金螳螂、亚厦股份、广田集团股价下跌超过30%，但业绩增速稳定在40%以上，流动性收紧未影响其业绩兑现，但对估值形成明显压制。
20170904,2017Q2，前期基金持仓多的“一带一路”标的被大幅减仓，如葛洲坝、神州长城、中钢国际、中国化学等，超过30只基金不再持有，导致“一带一路”板块深度回调。
20170904,金融去杠杆导致的流动性紧张和大盘下跌，以及利率上行引发的建筑业业绩释放担忧，使建筑板块估值短期迅速下行，但国际工程企业受影响不大。
20200607,福建地区近期雨水天气较多，导致市场需求销量减弱，水泥价格受到一定程度的影响。
20200607,区域水泥价格持续下调，进一步影响了市场需求和销售情况。
20170721,建筑装饰行业市场集中度提升，表现为低成本战略、渠道优势等多种实现形式。
20170721,建筑行业中的国企、央企和民营上市公司具有显著的订单、信贷优势，因此龙头公司估值提升更可能在建筑国企、央企等层面体现。
20190614,房地产建安投资是建筑行业重要细分领域，受房地产周期影响。
20190614,房地产周期中的资金流动带来建安投资波动，表现为销售、拿地、新开工、施工、竣工等环节的正常联动。
20190614,节奏异化主要源于宏观及行业政策收紧导致的资金紧张和企业行为变化。
20190614,一二线地产周期处于启动阶段，建安投资将稳步波动；三四线处于周期尾部，销售对货币流动性钝化，出清压力较大。
20190614,建安投资的结构修复是下行周期中的阶段性反弹现象，节奏异化是施工节奏变化问题。
20190614,房地产开发资金波动受施工规模与房地产开发商资金情况共同影响，主要包括定金及预收款、个人按揭贷款、自筹资金、国内贷款以及应付款项等。
20190614,银行贷款比重回落原因包括房地产开发资金结构变化和非标渠道受阻。
20190614,房地产开发商资金面充裕时，对施工企业和原材料供应商的资金支付更顺畅。
20190614,第三轮周期中基建滞后地产销售四个季度反弹，主要原因是房地产库存问题和地方债务扩张政策强约束。
20190614,建安投资的趋势传导、结构修复、节奏异化均需要借助资金波动实现。
20190614,房地产开发资金波动可对建安投资进行全局、模糊判断。
20190307,建筑行业增值税税率由10%降至9%，虽然减少了销项税额，但其原材料的进项税由16%降至13%，幅度更大，进项税可能减少的更多。
20190307,建筑企业对上游材料供应商具有较强的议价能力，但对下游房地产商及政府部门的话语权较弱。
20190307,如果增值税率下调，理论上建筑企业可以维持原合同价格，从而赚取一定的差价利润，但实际情况可能并非如此。
20190307,大型材料商采购的钢筋等原材料，其出厂时即会收取16%的增值税税率，目前降到13%。
20190307,对于建筑行业的公司而言，增值税下降对行业普遍产生影响，但具体影响因公司具体情况而异。
20190307,装饰行业增值税税率下调后，不同情况下对装饰公司的毛利影响不同，部分情况下装饰公司需缴纳比降税前更多的增值税。
20190307,园林公司境况较装饰公司乐观一些，减税后，部分园林公司盈利出现改善。
20190219,调研结果显示，消费者对于装修质量的关注贯穿整个装修业务流程，企业在提高交付质量方面有所突破，有望提升消费者价格敏感度，从而提高B端和C端住宅装修业务的毛利率。
20190219,调研对象主要来自一二线城市，收入范围在5千-5万之间，住房自有率高，具有较强的装修需求。然而，调研结果可能主要反映一二三线城市的需求状况，对三线以下城市的指导意义有限。
20190219,装修行业痛点解决陷入瓶颈期，消费者普遍认为装修交付质量难以完美，市场上缺乏显著占优的解决方案。这可能是由于装修行业对前线工人技能的高度依赖导致的。
20190219,装修过程中的痛点主要包括施工质量差、设计方案与实际效果不符、隐蔽工程施工不到位、材料以次充好和环保不达标等问题。
20190219,装修材料方面，消费者最关注材料质量和环保等级，而对材料品牌和价格的敏感度相对较低。这表明装修材料品牌外显性不高，消费者更重视材料质量和环保。
20190131,水泥价格高位回落，主要受单季需求下降、水泥库存上升以及春节临近等因素影响，下游企业需求可能短期收缩。
20171105,建筑工程行业：2017年前三季度，建筑工程上市公司平均销售毛利率为21.34%，较2016年全年降低0.29个百分点，主要原因是营改增导致的毛利率下滑。随着行业景气度提升，毛利率下滑态势已趋缓。
20171105,现金流状况：2017年前三季度，建筑工程板块经营性净现金流累计为-1644亿元，主要是由于建筑行业的经营和结算模式所致。这种情况将在2017年末得到大幅改善。
20171105,房地产投资增速：受益于房地产投资增速上行，部分公司通过持续外延并购实现了快速规模扩张。
20171105,板块盈利能力：板块平均盈利能力仍处于下降通道，整体毛利率和净利率均有所下降，原因与设计行业竞争激烈、市场集中度低等因素有关。
20171105,装饰行业：受营改增影响，装饰行业毛利率出现小幅下滑，但净利率水平有所提高，主要原因是装饰行业回暖和加大To C端家装布局，收款情况明显好转。
20171105,钢结构行业：得益于宏观经济趋稳和装配式建筑的发展，钢结构行业需求增加，部分企业参与总承包模式，推动业绩增长。
20190830,房地产开发投资增速预计将延续回落趋势，原因包括建安投资对房地产开发投资的支撑力度减弱、土地购置费下滑等。
20190830,装修行业短期投资价值相对较弱，原因在于地产新开工回落与地产商融资端收紧，可能影响装修公司的全装修订单与回款情况。
20190830,全装修比例的提高对家装市场产生冲击，尤其是后端家装市场。
20190830,园林工程板块在2018年受到融资端收紧、地方政府排查隐形债务、PPP清库等因素影响，出现戴维斯双杀。
20180416,化学工程板块表现较好，主要受国际油价上涨驱动。短期内，Q2为原油消费需求旺季；此外，近期中东地区的地缘政治和局势升级对全球原油供给产生冲击；中长期看，贸易摩擦引发市场对美国经济的担忧，美元存在贬值压力，以美元计价的原油价格有望上涨。
20180416,园林板块本周调整较为明显，主要受新疆、湖南、山东等省份对PPP类项目的甄别整改清理以及融资环境偏紧的影响。
20180416,在国家大力支持房屋租赁市场发展和全装修政策的背景下，公司家装业务有望快速放量，龙头企业规模优势有望进一步显现。
20181216,基建投资加速，表明政府对基础设施建设的重视程度加大，有利于建筑装饰行业的发展。
20181216,长端利率与PPI走势高度相关，说明市场对经济增长和通胀水平的预期会影响利率水平。
20181029,基建投资受上游材料供应量和价格影响，供给侧改革可能导致材料供应紧张，建材价格波动加大，进而影响基建项目成本。
20181029,内需方面，社会零售和制造业表现震荡下滑，非决定周期波动的主导变量，基建和房地产投资是关键。
20181029,房地产销售与基建投资在前两轮周期中同步波动，主要受货币宽松和政府执行力影响。
20181029,在政策错位影响下，2015年房地产销售与基建投资的关系被破坏，房地产销售领先基建三个季度见底，抵消房地产销售到投资三个季度的传导时滞，对冲消失。
20181029,基建周期伴随准备金率降低、基础货币投放和财政赤字扩张，形成宽松融资环境。
20181029,建安投资占基建投资比重接近80%，材料与人工成本为主要组成部分，影响建安价格指数。
20181029,材料费价格波动是建安投资价格指数的主导因素，人工费价格指数处于上升趋势，但涨幅收窄。
20181029,上游建材与基建、地产投资在前两轮周期有较好的协同，但在第三轮周期中，由于供给侧改革影响，周期尾部出现量价背离。
20181029,基建企业资金状况影响资产负债率，规模扩张放缓、经营性现金流改善和权益融资共同作用可降低资产负债率。
20181029,本轮外需下滑受贸易摩擦和周期性因素影响，外汇占款减少，经常账户面临压力，人民币汇率受到冲击。
20181029,第三轮基建周期进入尾声，上游材料价格大幅背离，基建项目成本提升。
20200106,19年11月广义与狭义基建投资增速出现分化，主因电力、燃气及水生产和供应业单月投资增长18%，可能与低基数及11月进入取暖季有关。
20200106,水泥价格本月有所上升，对建筑企业成本端产生负面影响。
20200106,钢价方面，19年12月螺纹钢价格较11月底有所下降，中厚板价格出现上升，但仍处于相对高位，给以钢材为主要原材料的建筑公司带来一定的成本压力。
20200106,园林板块收入业绩继续大幅下滑，主要由于PPP清库及监管进一步趋紧，同时民营企业融资相对受限，现金流压力较大。
20200106,设计公司收缩EPC业务发展，导致入出现下滑。
20201213,PC构件制造业的关键在于成本控制和订单获取，其盈利主要来自制造端，且各工厂间的价格差异不大。
20201213,钢结构企业在政策推动下，未来钢结构渗透率有望继续提升，龙头公司将持续受益于良好的竞争格局。
20201213,装配式装修的出现有望推动行业集中度提高。
20200908,日本装配式建筑发展：钢结构因其优良抗震性能得到广泛应用，早期标准体系的建立使其产业发展成熟。PC结构在抗震性能和物流半径方面相对较差，木结构则受到日本政策影响，早期未被重视，但在80年代后期有所发展。
20200908,新加坡装配式建筑发展：受本国工人短缺和外籍劳工雇佣价格上涨影响，建筑业生产率和工程质量难以保证，导致建筑业劳动成本上涨。
20200908,香港地区装配式建筑发展：随着劳动力成本上升，大量现场施工作业工序转移到预制构件工厂制作，可降低建筑成本。政策推动等因素使PC结构逐渐应用于私有住房领域。
20190728,宏观政策环境变化影响行业景气度，可能导致行业内的公司业绩下滑。
20190728,固定资产投资及基建投资增速下滑，可能影响相关公司的订单量，进而影响其业务表现。
20190807,"""旧改""政策的实施有望推动建筑装饰行业发展，尤其是货币化安置方式的改变，可能对商品房销售产生积极影响。"
20200419,水泥行业迎来涨价潮，部分地区如河南、江苏南京、安徽马鞍山和云南文山等地水泥价格出现上涨，其中河南地区水泥涨价最为明显。这可能与疫情后北方地区下游需求的恢复有关。
20200419,公司亏损的主要原因包括开工率低、产值同比大幅下降以及为应对疫情对资金的影响而出让部分商业承兑汇票储备资金导致的财务费用上升。
20200419,公司业绩变动的主要原因包括家装项目复工延迟、新签订单减少导致的营业收入下降和亏损扩大。
20200419,"公司业绩变动的主要原因是宏观经济影响、控制风险和现金优先的业务导向导致的项目放弃、投资收益确认金额较少以及计提信用减值损失及资产减值损失总额约为 53,212.38 万元。"
20190506,行业整体费用率上升，侵蚀利润，净利率普遍下降。
20190506,经营性现金流净流入减少，反映行业现金流状况收紧。
20190506,公装企业票据结算增多，资产减值准备增加，表明资金紧张问题突出。
20190506,部分公司如洪涛股份大额计提减值损失导致亏损，影响行业整体盈利表现。
20190506,家装企业销售费用上升，一定程度上压制了企业净利润。
20190506,公装企业财务费用普遍增加，反映上游地产增速放缓带来的压力。
20190506,公装应收票据占比提升，尤其是与上游地产商绑定较为密切的公司，表明行业回款情况恶化。
20181007,园林公司因垫资施工和参与PPP项目导致资产负债率较高，如东方园林、铁汉生态、岭南股份等公司的资产负债率均超过69%。
20181007,民营园林公司在去杠杆过程中面临较大的融资压力，主要原因是较高的资产负债率。
20181015,基建下滑导致建筑下游行业投资增速减缓，进而影响新签订单和存量订单消化速度，以及建筑业产值同比增速。
20200329,中国加入WTO后，由于长期的贸易顺差和强制结售汇体系，政府积累了大量的外汇储备。
20180715,政策支持：国家大力支持房屋租赁市场和全装修政策，有利于家装业务的发展，龙头企业规模优势有望进一步显现。
20200705,自2015年以来，PPP、一带一路、融资边际收紧等因素推动了订单向头部建筑企业集中，从而提升了市场订单、营收和利润的集中度。
20180121,建筑装饰行业在报告期内表现良好，其中公司的公装业务同比增长超过 35%，推动公司 2017 年度的主营业务净利润实现较大幅度增长。
20180925,基建建设持续升温，尤其是城市轨道、水利工程、过江隧道、穿山隧道等大量工程的开工，使得隧道掘进机市场需求剧增。
20180925,铁路新签合同较去年涨幅较大主要是由于海外业绩突出，而房建新签合同额增长主要是受新型城镇化和棚改政策推进的影响。
20180925,供给侧结构性改革深入推进，去产能工作推动大宗物资行业进入上行通道并恢复到理性区间，为物资物流行业发展提供了良好环境，公司物流物资业务新签订单增速从 2014 年的-22%逐步增长到 2017 年的 27%。
20200706,装配式建筑市场需求增长，尤其是整装卫浴领域，受益于消费者对整装卫浴接受程度提升、国家装配式建筑政策推动与精装修渗透率提升等因素。
20200706,装配式混凝土住宅的造价随PC率提升而增长，主要原因是材料费的增长，而人工费随PC率提升而下降，但人工费的下降不足以弥补由材料费增长带来的造价提升。
20200706,钢结构相较于PC结构在建筑质量等方面具有优势，但目前我国PC结构占比高于钢结构，主要受历史因素影响。
20200706,装配式装修需求端的问题仍是成本问题，但随着各企业生产规模逐渐扩张，规模化效应有望逐渐显现。
20200706,集成墙面系统不受天气影响，全年可正常施工，提高了装修效率，且施工质量相对稳定。
20200706,日本整装卫浴行业发展经验表明，政策推动、住宅标准化程度高和人力成本高等因素有助于整装卫浴市场规模的扩大。
20200706,中国整装卫浴行业的主要参与者有科逸、海鸥住工、鸿力、禧屋、鑫铃、惠达卫浴等，市场竞争格局尚待观察。
20200706,整体厨房在中国市场的渗透率有望提高，受益于国家政策支持和住宅产业化、绿色建筑趋势。
20200706,石膏板行业格局稳定，北新建材一家独大，中高端市场进入门槛较高，公司护城河牢固，盈利中枢有上行空间。
20200817,钢构行业上游为钢厂，规模优势明显的钢构龙头可获得更低廉的钢材采购价。
20200817,装配式预制构件个性化程度高，制造效率要求高，钢构龙头更易获得制造订单。
20200817,钢构龙头的发展受益于自身规模优势和政策支持。
20200817,建设项目的施工成本主要由建安费用、工程建设其他费用和预备费等构成，其中建安费用起决定性作用。
20200817,在PC率20%-60%区间内，材料费占建安费用65%以上，且随PC率提高而增长。
20200817,人工费用随PC率提升而下降，但不足以弥补材料费增长带来的造价提升。
20200817,装配式建筑虽降低传统建筑工程成本，但因PC构件生产、运输和吊装费用，最终导致单价高于传统现场浇筑建筑。
20200817,PC构件原材料价格波动将影响其价格。
20200817,钢筋、水泥和砂石价格预计将继续小幅上升。
20200817,PC构件厂商通常能通过价格调整向下游转移价格波动。
20200817,钢结构受热后抗拉强度和塑性变化受温度影响显著。
20200817,钢结构制作成本较高，综合成本仍偏高。
20200817,商品住宅建设难以维持高速增长，装饰行业增长模式待变。
20200817,建筑装饰行业技术壁垒低，区域性特点明显，集中度偏低。
20200817,建筑装饰行业利润率下行严重，多因行业壁垒不高和技术工艺均质化严重。
20181108,铁路运输相较于公路运输存在一定的劣势，如产品单一、部分线路运力不足以及运输灵活性差等问题，这削弱了其在市场上的竞争力。
20191216,基建行业呈现弱复苏态势，但仍需关注宏观政策环境和专项债发行力度的影响，以防行业景气度下降和基建投资增速下滑。
20180119,行业环境变化：去杠杆、防风险、PPP 严监管环境下，银行信贷在12月份过度收紧，可能影响相关企业的资金状况。
20191020,宏观政策环境变化影响行业景气度，可能导致公司订单不达预期。
20191020,固定资产投资及基建投资增速下滑，可能影响公司业绩。
20180805,基建行业国内订单增速明显下降，主要受地方政府去杠杆和PPP项目整顿影响；海外订单下降则由于一带一路峰会签约高峰造成的基数较高和国际政经局势复杂。
20180805,2018年上半年装饰公司业务表现分化，公装业务受益于行业集中度提升保持稳定增长，住宅业务受益于住宅全装修渗透率快速提升和家装业务拓展呈现持续增长。
20200809,建筑装饰行业中，钢结构子行业的市场集中度正在提升，小企业因竞争劣势逐渐退出市场，预计这一趋势将继续。
20181223,基建投资作为逆周期调节手段，有望稳定经济增长，因此建议关注建筑装饰行业。
20180905,化学工程/钢结构工程/建筑设计板块收入业绩增速较快，其中化学工程收入增长主要受前几年低价合同的影响，钢结构工程收入增长受益于行业回暖。
20180905,国际工程归母净利润增长30.4%，受益于人民币贬值导致的汇兑收益增加。
20180905,国际工程/基建/钢结构板块毛利率上升显著，主要由于人民币贬值和国际工程成本以人民币计价。
20180905,建筑行业上半年普遍出现融资面偏紧、流动性紧张及偿债压力加剧等情况，主要受地方政府严控隐性债务、各类融资平台及非标融资渠道收紧等因素影响。
20170404,一带一路政策推动，中材国际、中成股份、中国海诚等公司作为补涨标的，表现相对活跃。
20191124,宏观政策环境变化导致行业景气度下降，影响整体市场需求。
20191124,固定资产投资及基建投资增速下滑加速，导致公司订单不达预期，影响企业收入。
20201206,装饰行业供给侧持续收缩，行业龙头市占率提升，表明行业集中度提高，龙头企业竞争优势凸显。
20201206,随着市场竞争出清，行业龙头的议价能力有望提升，说明市场份额向优势企业集中，竞争格局改善。
20201206,依托设计实力拓展EPC业务，增强EPC业务的整体盈利能力，表明公司在产业链中的地位上升，盈利能力得到加强。
20181120,油价上涨导致下游产品价格上涨，从而提高煤化行业的盈利能力，刺激业主投资积极性。
20180128,装饰行业需求回暖，受益于前期房地产行业销售大幅增长以及住宅精装修比例要求提高。
20180128,“营改增”后，大量中小装饰企业退出市场，使得公装市场向龙头公司集中，金螳螂作为行业龙头，地位更为稳固。
20180128,金螳螂在家装业务方面具有竞争优势，包括品牌口碑、渠道与规模优势、产品定位准确、F2C 集采模式成本优势、自主物流体系和数字化管控体系提升服务品质以及激励措施促进业务发展。
20200816,7月全国土地市场成交量价齐跌，主要原因是各城市供地节奏的调整，以及一线、三四线城市的土地供应量收缩。
20200816,二线城市的土地挂牌量环比上升，可能与政策倾斜等因素有关。
20180722,国家政策支持房屋租赁市场和全装修政策，有利于家装业务的发展，龙头企业的规模优势将进一步凸显。
20180722,宏观政策环境变化可能导致行业景气度下降，如固定资产投资增速下滑等。
20180722,“一带一路”政策落地不及预期，可能影响相关行业公司的业绩表现。
20201227,PC构件：制造成本控制和拿单是关键，价格透明，区域性价格水平由当地供需决定，各工厂差异不大，盈利核心在制造端。
20201227,钢结构：政策支持加大，鼓励公共建筑和住宅优先采用钢结构，未来渗透率有望提升，竞争格局优良，龙头公司将持续受益。
20210103,近期北方地区天气变冷，导致水泥需求减少，水泥厂发货量降至5-6成，部分地区水泥价格出现下滑。
20190906,基建投资增速在7月份再度回落，其中地方政府主导的公共设施投资（如市政工程）1-7月同比接近零增长，这可能反映了地方资金偏紧的问题。
20190906,水泥价格在本月有所上升，可能对建筑企业的成本产生负面影响。
20190906,钢价方面，19年8月螺纹钢和中厚板价格较7月有所下降，但仍处于相对高位，这可能会给以钢材为主要原材料的建筑公司带来一定的成本压力。
20190421,3月铁路公路投资增速下滑，主要是由于高基数原因，但随着基建补短板的重要领域以及18年4-8月基建投资的低基数效应，预计19Q2-Q3铁路公路投资有望加速上行。
20190421,宏观政策环境变化可能导致行业景气度下降，而固定资产投资及基建投资增速的下滑则可能加速公司订单不达预期的情况。
20200308,钢结构建筑在住宅领域的低渗透率主要由钢材成本较混凝土贵、建设直接可预测成本差、技术投入应用时产生的附带成本等因素造成。
20200308,钢结构行业上市公司表现出相对景气可能与制造业投资、房建投资、基建投资及下游客户集中度提升等因素相关。
20200308,钢结构产量增速在2016-2018年保持稳健，但与剔除价格因素后的三大投资指标增速不具有显著相关性。
20170531,楼市火爆将推动地产后周期装饰装修需求，为装饰上市公司带来实质利好。
20170531,2015年以来，楼市销售活跃，装饰板块上市公司业绩随之回升。
20170531,为抑制房价过快上涨，2016年10月多个一二线城市出台楼市调控政策，三四线城市政策持续友好。
20170531,一二线城市限购和三四线城市去库存的政策引导下，三四线城市新房持续热销。
20170531,国民经济发展和居民可支配收入提高，消费结构呈现从温饱型向品质型、从基本型向高档化转变趋势。
20170531,装饰行业迎来消费格局升级利好，消费者更倾向于注重设计创新、产品质量把控的龙头公司。
20170531,大型地产企业为提升商品房品质，与大型装饰企业合作推出精装房。
20190303,宏观政策环境变化影响行业景气度，可能导致固定资产投资及基建投资增速下滑。
20171217,制造业投资改善，尤其是石化类和非化工类订单的大幅增长，使得订单增速维持在50%以上的快速增长。
20180806,建筑装饰行业投资增速放缓，导致建筑企业新签订单出现波动，收入和业绩受到影响。
20200329,基建行业具有较高的确定性和扩张性，其产业链主要在国内，受外部因素影响较小。
20180820,建筑装饰行业年初至今呈现“先抑后扬”趋势，表明行业投资热情正在恢复；
20180820,近期行业下跌主要受大盘走势影响；
20180820,西部省份及自治区受PPP集中清库、去杠杆背景下的融资收紧等因素影响较大；
20200223,宏观政策环境变化影响行业景气度，可能导致固定资产投资及基建投资增速下滑。
20200223,公司订单可能受到宏观经济环境影响，导致实际订单量低于预期。
20200621,2015年后，由于钢价大幅波动、营改增及环保趋严等因素，部分中小型钢结构企业利润受到挤压，导致其逐渐退出市场。
20180424,建筑装饰行业呈现龙头强者恒强的局面，各细分领域可能出现区域性龙头和子行业龙头。
20180424,建筑行业作为我国最大的行业之一，不会出现一家独大的情况，而是由多家龙头企业共同竞争。
20180913,建筑央企中，2家公司毛利率下降，主要原因是市场竞争加剧和成本上升较快。
20180913,财务费用率上升，主要是由于上一年融资环境偏紧，借款成本提升所致，但上半年人民币贬值，汇兑损失将同比有所减少。
20180913,中国中铁的管理费用率较高，主要原因是管理薪酬较高，而其营业成本中的人工费占比较低，显示两家公司在人事管理结构上存在较大不同。
20180913,从主营业务成本来看，除葛洲坝外，其他7家建筑央企的营业成本均随业务扩张而增长。
20180913,中国中冶的营业成本提升较快，主要原因是工程承包业务成本上升较快。
20180913,中国化学的营业成本增长高于营业收入增长，主要原因是工程建设行业市场竞争更趋激烈且部分项目处于停缓建状态。
20180913,公司材料费用占比小幅下降，主要原因是公司加强了材料成本管理和筹划，与原材料供应商签订合同转价。
20180913,工程分包费占比显著下滑，材料费占比显著提升，主要原因是18年上半年水泥、钢铁等原材料价格走高。
20180913,销售费用率角度看，八大建筑央企销售费用在总费用中占比相对较小，其中葛洲坝的销售费用率为八大建筑央企之首，可能与公司水泥业务收入增长，相应的运输费用增加有关。
20180913,建筑央企所得税存在差异，主要原因是各家企业经营情况不同，导致课税对象不尽相同。
20180913,中国化学的名义税率提高最快，主要原因是当期递延所得税负债大幅减少。
20181209,建筑装饰行业面临盈利逆周期，原因包括增值税下调有望增厚建筑企业利润、商誉减值对建筑企业影响较小以及原材料成本下滑有望提升企业盈利能力。
20181209,行业景气度受到宏观政策环境变化的影响，表现为固定资产投资及基建投资增速下滑加速，可能导致公司订单不达预期。
20191201,房屋建筑成本随装配率提高而增加，主要体现在材料费和运输费方面，但人工费用占比会下降。
20191201,传统现浇建筑工程成本由直接费、间接费、利润和税金组成。
20191201,二十世纪90年代以前，我国钢铁工业发展较慢，钢材较为匮乏，国家提出节约用钢政策。
20191201,随着社会对钢结构建筑经济效益、社会效益的认知加深，以及国内钢产量增长，我国钢结构行业得到快速发展。
20180723,建筑装饰行业的历史上存在四个超额收益阶段，分别是2007年1月至2009年1月、2012年1月至2013年6月、2014年7月至2015年5月和2016年7月至2016年12月。
20181217,钢价回落有助于缓解建筑公司成本压力，其中螺纹钢和中厚板价格在11月有明显回落。
20181217,装修行业在建筑行业中表现较好，前三季度业绩增速达19.4%，受益于政策支持下的租赁市场发展和全装修政策的推动。
